id,text,user_id,createdtime
1037900187090399232,RT @utapri_official: 【EVENT】9月8日（土）、9月9日（日）開催「うたの☆プリンスさまっ♪ 雪月花 Eternal Moment」台風21号・北海道胆振東部地震に伴う対応に関するご案内を公開しました。詳細は後日お知らせいたします。https://t.c…,romihiko,2018/09/07 12:07:42
1037900190294794241,RT @utapri_official: 【EVENT】9月8日（土）、9月9日（日）開催「うたの☆プリンスさまっ♪ 雪月花 Eternal Moment」台風21号・北海道胆振東部地震に伴う対応に関するご案内を公開しました。詳細は後日お知らせいたします。https://t.c…,nozz_2,2018/09/07 12:07:43
1037900198591127556,RT @meti_NIPPON: 【北海道胆振東部地震による被害・対応状況】７日午前１１時３０分、伊達１号機（石油３５万ｋW）が稼働いたしました。これで、現在の稼働状況は２１１万kWになります。引き続き全力で対応してまいります。#北海道 #地震 #meti_saigai,matiere,2018/09/07 12:07:45
1037900202986758144,RT @utapri_official: 【EVENT】9月8日（土）、9月9日（日）開催「うたの☆プリンスさまっ♪ 雪月花 Eternal Moment」台風21号・北海道胆振東部地震に伴う対応に関するご案内を公開しました。詳細は後日お知らせいたします。https://t.c…,mi_kaaan,2018/09/07 12:07:46
1037900253817520128,RT @utapri_official: 【EVENT】9月8日（土）、9月9日（日）開催「うたの☆プリンスさまっ♪ 雪月花 Eternal Moment」台風21号・北海道胆振東部地震に伴う対応に関するご案内を公開しました。詳細は後日お知らせいたします。https://t.c…,tannutannu,2018/09/07 12:07:58
1037900275871371264,この度の台風21号、平成30年北海道胆振東部地震で被災された皆様に心よりお見舞い申し上げます。 https://t.co/hyIvxGD9Vr,kaminotebaby,2018/09/07 12:08:03
1037900277574119424,RT @TOYOTA_GR: 台風21号および北海道胆振東部地震により被災された皆様に謹んでお見舞いを申し上げますトヨタでは通行可能な道路を掲載した「通れた道マップ」を公開中です→ https://t.co/mDG04S06v8読み込み時は北海道が表示されますが画面をスク…,Rohan1192,2018/09/07 12:08:04
1037900357714640896,RT @docomo: ドコモは、平成30年北海道胆振東部地震による災害救助法適用地域のお客様を対象に、データ通信の速度制限解除を行っています。契約プランのデータ量を超えても速度制限なくご利用いただけます。データ量を気にせず情報収集などに携帯電話をご活用ください。詳しくはこち…,onyasai24,2018/09/07 12:08:23
1037900374060015617,RT @Hands_Sapporo: こんにちは。東急ハンズ札幌店は、北海道胆振東部地震による停電などの影響により、本日9/7（金）も引き続き臨時休業させていただきます。ご不便、ご迷惑をおかけいたしますが、何とぞご理解を賜りますようお願い申しあげます。,TokyuHands,2018/09/07 12:08:27
1037900380758106113,RT @utapri_official: 【EVENT】9月8日（土）、9月9日（日）開催「うたの☆プリンスさまっ♪ 雪月花 Eternal Moment」台風21号・北海道胆振東部地震に伴う対応に関するご案内を公開しました。詳細は後日お知らせいたします。https://t.c…,dollysmile,2018/09/07 12:08:28
1037900380808437760,RT @JMSDF_PAO: 【災害派遣】　平成30年9月6日、海上自衛隊　砕氷艦「しらせ」は、平成３０年北海道胆振東部地震に対応するため苫小牧港に入港しました。　しらせ乗員は、おにぎり１０００個を艦内で握り、むかわ町と安平町に送りました。#海上自衛隊　#救援物資 #災…,h0n0ka,2018/09/07 12:08:28
1037900386995077120,RT @PrefHokkaido: ≪平成30年北海道胆振東部地震に関する情報≫電源復旧による送電状況を更新しています。（9月7日10時現在） https://t.co/ahe8bGOifd,yagigokko,2018/09/07 12:08:30
1037900391604609024,RT @chidaisan: 泊原発を動かせば北海道胆振東部地震のブラックアウトを防げたと考えている人も多いので、泊原発が動いていたらリスクだらけであるということを説明しています。あと、首相官邸が嘘ツイートをかましているので、このあたりも批判しています。緊急の無料記事です。h…,taro611,2018/09/07 12:08:31
1037900400429424641,RT @morikanon211: 北海道胆振東部地震で被害に遭われた方々のお役に立てればと思いアカウント作りました。メディアや現地の友人などの情報を元に発信していきます。宜しくお願いします。,k_ma3,2018/09/07 12:08:33
1037900401834520576,RT @meti_NIPPON: 【北海道胆振東部地震による被害・対応状況】具体的には、店舗・オフィス棟の間引き、家族で集まり同室で過ごす、未使用の家電のコンセントを抜く等の取組をお願い致します。大変なご不便・ご迷惑をおかけいたしますが、ご理解・ご協力のほど、よろしくお願いいた…,otometosake,2018/09/07 12:08:33
1037900411917627393,震度７厚真町の厚真ダム決壊のおそれ　山が崩れ大量の土砂流れ込む　北海道胆振東部地震（HBCニュース） - Yahoo!ニュース https://t.co/ZALxRyYghJ @YahooNewsTopics,otomi_emishi,2018/09/07 12:08:36
1037900422332043264,RT @JMSDF_PAO: 【災害派遣】　平成30年9月6日、海上自衛隊　砕氷艦「しらせ」は、平成３０年北海道胆振東部地震に対応するため苫小牧港に入港しました。　しらせ乗員は、おにぎり１０００個を艦内で握り、むかわ町と安平町に送りました。#海上自衛隊　#救援物資 #災…,0103hana,2018/09/07 12:08:38
1037900450727481344,RT @Hands_Sapporo: こんにちは。東急ハンズ札幌店は、北海道胆振東部地震による停電などの影響により、本日9/7（金）も引き続き臨時休業させていただきます。ご不便、ご迷惑をおかけいたしますが、何とぞご理解を賜りますようお願い申しあげます。,Rook_AK,2018/09/07 12:08:45
1037900453571321856,RT @OFFICECUE: ファンクラブ会報誌「CUE news」2018年9月号は、9月13日(木)からの発送を予定しておりましたが、北海道胆振東部地震の影響により発送が遅れる見込みです。発送日が決まり次第、改めてご案内をさせていただきます。https://t.co/o…,sr_non,2018/09/07 12:08:46
1037900470906314752,RT @meti_NIPPON: 【北海道胆振東部地震による被害・対応状況(10時時点)】本日は伊達火力発電所１，２号機の７０万ｋWの再起動等を目指しており、約３００万ｋWの供給が再開すれば、停電戸数も、約２４０万戸解消し、約５５万戸まで減少する見通しです。#北海道 #地震 #…,poke_pon,2018/09/07 12:08:50
1037900485104099328,RT @docomo: ドコモは、平成30年北海道胆振東部地震による災害救助法適用地域のお客様を対象に、データ通信の速度制限解除を行っています。契約プランのデータ量を超えても速度制限なくご利用いただけます。データ量を気にせず情報収集などに携帯電話をご活用ください。詳しくはこち…,yocchi69,2018/09/07 12:08:53
1037900514518687744,RT @utapri_official: 【EVENT】9月8日（土）、9月9日（日）開催「うたの☆プリンスさまっ♪ 雪月花 Eternal Moment」台風21号・北海道胆振東部地震に伴う対応に関するご案内を公開しました。詳細は後日お知らせいたします。https://t.c…,yagigumi,2018/09/07 12:09:00
1037900519799279616,RT @JMSDF_PAO: 【災害派遣】　平成30年9月6日、海上自衛隊　砕氷艦「しらせ」は、平成３０年北海道胆振東部地震に対応するため苫小牧港に入港しました。　しらせ乗員は、おにぎり１０００個を艦内で握り、むかわ町と安平町に送りました。#海上自衛隊　#救援物資 #災…,Arashimata,2018/09/07 12:09:01
1037900560089853952,RT @wadamasamune: 安倍総理のツイッターで北海道胆振東部地震の政府の対策情報を見ることができます。 https://t.co/Lza7VlI25s,Ksfuture2,2018/09/07 12:09:11
1037900578704089088,RT @utapri_official: 【EVENT】9月8日（土）、9月9日（日）開催「うたの☆プリンスさまっ♪ 雪月花 Eternal Moment」台風21号・北海道胆振東部地震に伴う対応に関するご案内を公開しました。詳細は後日お知らせいたします。https://t.c…,sui519,2018/09/07 12:09:15
1037900591245086720,RT @JMSDF_PAO: 【災害派遣】　平成30年9月6日、海上自衛隊　砕氷艦「しらせ」は、平成３０年北海道胆振東部地震に対応するため苫小牧港に入港しました。　しらせ乗員は、おにぎり１０００個を艦内で握り、むかわ町と安平町に送りました。#海上自衛隊　#救援物資 #災…,23sk,2018/09/07 12:09:18
1037900591257669632,RT @genyole_t24: とりあえず、わかる範囲で寄付についてまとめてみました。リツイートしてくれれば感激です。平成30年北海道胆振東部地震の寄付先｜中川玄洋＠学生人材バンク｜note（ノート） https://t.co/lrgbazJ8WK,nice100show,2018/09/07 12:09:18
1037900634698133505,RT @JMSDF_PAO: 【災害派遣】　平成30年9月6日、海上自衛隊　砕氷艦「しらせ」は、平成３０年北海道胆振東部地震に対応するため苫小牧港に入港しました。　しらせ乗員は、おにぎり１０００個を艦内で握り、むかわ町と安平町に送りました。#海上自衛隊　#救援物資 #災…,Crisantemochica,2018/09/07 12:09:29
1037900643346739201,RT @PrefHokkaido: ≪平成30年北海道胆振東部地震に関する情報≫胆振地方中東部の地震に係る被害状況等を更新しました。（第8報:9月7日11:00現在）詳しい情報は下記からご確認ください。https://t.co/uU3Aum8IVX,orzTTorz,2018/09/07 12:09:31
1037900685830807554,RT @meti_NIPPON: 【北海道胆振東部地震による被害・対応状況(10時時点)】北海道電力の夜通しの復旧により、これまでに奈井江火力発電所1号機の17.5万kW、知内発電所１号機の35万kW等を再起動させ、供給力として189万kWを確保しています。#北海道 #地震 #…,yo_suzume,2018/09/07 12:09:41
1037900689001725952,RT @chidaisan: 泊原発を動かせば北海道胆振東部地震のブラックアウトを防げたと考えている人も多いので、泊原発が動いていたらリスクだらけであるということを説明しています。あと、首相官邸が嘘ツイートをかましているので、このあたりも批判しています。緊急の無料記事です。h…,muzekayo,2018/09/07 12:09:42
1037900704474492928,RT @Trainfo_: 【北海道新幹線 運転再開見込 12:30】北海道新幹線は、6日3:08頃、平成30年北海道胆振東部地震による停電の影響で、上下線で始発から運転を見合わせています。状況により、再開見込は大幅に前後する場合があります。下りは「はやぶさ11号」、上りは「…,urbanheron,2018/09/07 12:09:45
1037900719188148224,RT @docomo: ドコモは、平成30年北海道胆振東部地震による災害救助法適用地域のお客様を対象に、データ通信の速度制限解除を行っています。契約プランのデータ量を超えても速度制限なくご利用いただけます。データ量を気にせず情報収集などに携帯電話をご活用ください。詳しくはこち…,totteokino_,2018/09/07 12:09:49
1037900735038377984,RT @wni_jp: 最大震度7を観測した、北海道胆振東部地震の余震活動が活発な状態が続いています。体に感じる地震は1時間に3回前後。今朝は震度3の余震が立て続けに発生しました。大阪府北部の地震と比較しても余震は多い傾向で、このあと一週間程度は強い余震に警戒が必要です。…,nonnorita,2018/09/07 12:09:53
1037900745540915201,RT @OFFICECUE: ファンクラブ会報誌「CUE news」2018年9月号は、9月13日(木)からの発送を予定しておりましたが、北海道胆振東部地震の影響により発送が遅れる見込みです。発送日が決まり次第、改めてご案内をさせていただきます。https://t.co/o…,xdxsxcx,2018/09/07 12:09:55
1037900795906150400,RT @satofull: ▼平成30年北海道胆振東部地震 災害緊急支援募金サイトhttps://t.co/xNwF1oDB8O #さとふる #ふるさと納税 #災害緊急支援募金 #北海道胆振東部地震 #北海道地震 #北海道 #安平町 #厚真町,hureburu,2018/09/07 12:10:07
1037900811769008128,RT @docomo: ドコモは、平成30年北海道胆振東部地震による災害救助法適用地域のお客様を対象に、データ通信の速度制限解除を行っています。契約プランのデータ量を超えても速度制限なくご利用いただけます。データ量を気にせず情報収集などに携帯電話をご活用ください。詳しくはこち…,reto4832,2018/09/07 12:10:11
1037900822032527360,RT @JMSDF_PAO: 【災害派遣】　平成30年9月6日、海上自衛隊　砕氷艦「しらせ」は、平成３０年北海道胆振東部地震に対応するため苫小牧港に入港しました。　しらせ乗員は、おにぎり１０００個を艦内で握り、むかわ町と安平町に送りました。#海上自衛隊　#救援物資 #災…,kasaharasoubi,2018/09/07 12:10:13
1037900849597435904,RT @CampSendaiPR: 【平成３０年北海道胆振東部地震に伴う災害派遣活動】　今朝、仙台駐屯地から東北方面後方支援隊と東北方面通信群の災害派遣部隊が出発しました！『がんばってけさい！！』　#災害派遣　#平成３０年北海道胆振東部地震 https://t.co/FFQn…,fukushimanohito,2018/09/07 12:10:20
1037900858539663361,RT @C2010NIED: 【随時更新中】平成30年北海道胆振東部地震クライシスレスポンスサイトhttps://t.co/kxFVc6Rwhe 浸水・土砂災害危険度、面的推定震度分布、建物被害推定など、関連情報を視覚化した地図を集約しています。#平成30年北海道胆振東部…,jkuriyam,2018/09/07 12:10:22
1037900876998823936,RT @Ohsho_campaign: 平成30年北海道胆振東部地震につきまして、被災された方々に心よりお見舞い申し上げます。本日12時より新札幌店で、13時より清田店で、15時よりすすきの店で、それぞれ野菜煮込みラーメンを各500食、無償で提供いたします。https://…,furesuberugu,2018/09/07 12:10:26
1037900883067990021,RT @PrefHokkaido: ≪平成30年北海道胆振東部地震に関する情報≫■鉄道（旅客）千歳線の札幌～新千歳空港間（快速エアポート）は、１３時頃から概ね１時間に２本程度で再開される見込みです。https://t.co/HXOrma1PC3,yousei0130,2018/09/07 12:10:28
1037900887052627970,RT @MomentsJapan: 「平成30年 北海道胆振東部地震」の被災地に、ポイントなどを利用してネットで寄付できる方法ですhttps://t.co/g6oepns2Cd,_tw_snow,2018/09/07 12:10:29
1037900895055269888,RT @utapri_official: 【EVENT】9月8日（土）、9月9日（日）開催「うたの☆プリンスさまっ♪ 雪月花 Eternal Moment」台風21号・北海道胆振東部地震に伴う対応に関するご案内を公開しました。詳細は後日お知らせいたします。https://t.c…,natsumi_ss,2018/09/07 12:10:31
1037900900520550400,RT @utapri_official: 【EVENT】9月8日（土）、9月9日（日）開催「うたの☆プリンスさまっ♪ 雪月花 Eternal Moment」台風21号・北海道胆振東部地震に伴う対応に関するご案内を公開しました。詳細は後日お知らせいたします。https://t.c…,toniomaru,2018/09/07 12:10:32
1037900903284584448,RT @takachan5080: 災害救助法適用した災害6月大阪北部地震　震度6弱7月西日本豪雨災害8月台風20号（関西～東北）9月台風21号（関西＋中部）9月「平成３０年北海道胆振（いぶり）東部地震　震度76月辺りからハンパない(´；ω；`)そろそろ皆さん、…,water_lily1984,2018/09/07 12:10:33
1037900903985045505,RT @JMSDF_PAO: 【災害派遣】　平成30年9月6日、海上自衛隊　砕氷艦「しらせ」は、平成３０年北海道胆振東部地震に対応するため苫小牧港に入港しました。　しらせ乗員は、おにぎり１０００個を艦内で握り、むかわ町と安平町に送りました。#海上自衛隊　#救援物資 #災…,valkyrjagsheryl,2018/09/07 12:10:33
1037900914906939392,RT @Ohsho_campaign: 平成30年北海道胆振東部地震につきまして、被災された方々に心よりお見舞い申し上げます。本日12時より新札幌店で、13時より清田店で、15時よりすすきの店で、それぞれ野菜煮込みラーメンを各500食、無償で提供いたします。https://…,saloonM,2018/09/07 12:10:36
1037900920804143104,RT @cfm_miraist: 【地震による休業のお知らせ】本日発生した北海道胆振東部地震による影響でミライストは明日(9/7)を臨時休業とさせていただきます。引き続き余震の可能性もある為、9/8以降の営業再開は未定となっております。大変ご迷惑をお掛け致しますが、何卒宜しくお…,ganba_cfm,2018/09/07 12:10:37
1037900934460755968,RT @Ohsho_campaign: 平成30年北海道胆振東部地震につきまして、被災された方々に心よりお見舞い申し上げます。本日12時より新札幌店で、13時より清田店で、15時よりすすきの店で、それぞれ野菜煮込みラーメンを各500食、無償で提供いたします。https://…,yyasso,2018/09/07 12:10:40
1037900939368091648,RT @PrefHokkaido: ≪平成30年北海道胆振東部地震に関する情報≫■鉄道（旅客）千歳線の札幌～新千歳空港間（快速エアポート）は、１３時頃から概ね１時間に２本程度で再開される見込みです。https://t.co/HXOrma1PC3,hide_sa,2018/09/07 12:10:41
1037900977850871808,RT @chidaisan: 泊原発を動かせば北海道胆振東部地震のブラックアウトを防げたと考えている人も多いので、泊原発が動いていたらリスクだらけであるということを説明しています。あと、首相官邸が嘘ツイートをかましているので、このあたりも批判しています。緊急の無料記事です。h…,jaribuhorns,2018/09/07 12:10:51
1037900977997721602,RT @hokkaiderkuma: 今回の北海道地震は、「平成30年北海道胆振東部地震」となりました。「胆振」は「いぶり」と読みます。 https://t.co/MCR0y7eUzx,HerbVillage,2018/09/07 12:10:51
1037900979457253376,RT @JMSDF_PAO: 【災害派遣】　平成30年9月6日、海上自衛隊　砕氷艦「しらせ」は、平成３０年北海道胆振東部地震に対応するため苫小牧港に入港しました。　しらせ乗員は、おにぎり１０００個を艦内で握り、むかわ町と安平町に送りました。#海上自衛隊　#救援物資 #災…,nanohanamamasan,2018/09/07 12:10:51
1037901003926908928,RT @PrefHokkaido: ≪平成30年北海道胆振東部地震に関する情報≫■鉄道（旅客）千歳線の札幌～新千歳空港間（快速エアポート）は、１３時頃から概ね１時間に２本程度で再開される見込みです。https://t.co/HXOrma1PC3,yellowjacket667,2018/09/07 12:10:57
1037901010386149376,RT @MomentsJapan: 「平成30年 北海道胆振東部地震」の被災地に、ポイントなどを利用してネットで寄付できる方法ですhttps://t.co/g6oepns2Cd,aqinasu,2018/09/07 12:10:58
1037901051070824453,RT @jfa_samuraiblue: 明日開催予定の試合は、平成30年北海道胆振東部地震の影響で中止となりました。被災された皆さま、何よりもご自身の安全を最優先で行動されてください。「一緒に頑張ろう！」#jfa #daihyo #SAMURAIBLUE https://t.…,gabu1973,2018/09/07 12:11:08
1037901059123904513,RT @OFFICECUE: ファンクラブ会報誌「CUE news」2018年9月号は、9月13日(木)からの発送を予定しておりましたが、北海道胆振東部地震の影響により発送が遅れる見込みです。発送日が決まり次第、改めてご案内をさせていただきます。https://t.co/o…,miyuma,2018/09/07 12:11:10
1037901094704140288,RT @utapri_official: 【EVENT】9月8日（土）、9月9日（日）開催「うたの☆プリンスさまっ♪ 雪月花 Eternal Moment」台風21号・北海道胆振東部地震に伴う対応に関するご案内を公開しました。詳細は後日お知らせいたします。https://t.c…,kazutan51,2018/09/07 12:11:18
1037901111670099968,RT @chidaisan: 泊原発を動かせば北海道胆振東部地震のブラックアウトを防げたと考えている人も多いので、泊原発が動いていたらリスクだらけであるということを説明しています。あと、首相官邸が嘘ツイートをかましているので、このあたりも批判しています。緊急の無料記事です。h…,kurosuover,2018/09/07 12:11:22
1037901112068599808,RT @meti_NIPPON: 【北海道胆振東部地震による被害・対応状況】７日午前１１時３０分、伊達１号機（石油３５万ｋW）が稼働いたしました。これで、現在の稼働状況は２１１万kWになります。引き続き全力で対応してまいります。#北海道 #地震 #meti_saigai,IsseiNumata,2018/09/07 12:11:23
1037901151356694529,RT @KomaiMamoru: 些少だが貧者の一灯平成30年北海道胆振東部地震 緊急災害支援募金（Yahoo!基金） - Yahoo!ネット募金 https://t.co/V2lZJ3YSIk,buhibuhi912,2018/09/07 12:11:32
1037901172231696385,震度７厚真町の厚真ダム決壊のおそれ　山が崩れ大量の土砂流れ込む　北海道胆振東部地震（HBCニュース） - Yahoo!ニュース https://t.co/ol5TQeMleJ 恐ろしい。。放水で解消されればいいけれど,clover2you,2018/09/07 12:11:37
1037901183157850112,RT @meti_NIPPON: 【北海道胆振東部地震による被害・対応状況(３時時点)】停電が解消した地域については、こちらの北海道電力のツイッターをご覧ください。#北海道 #地震  #meti_saigaihttps://t.co/mIzrdFgPbf,alf6145,2018/09/07 12:11:39
1037901200669126657,RT @FDMA_JAPAN: 【消防庁とりまとめ第13報】平成30年北海道胆振東部地震による被害及び消防機関等の対応状況について、9月7日（金）6時15分現在の被害状況等を取りまとめました。詳細はこちら→（ＰＤＦ）https://t.co/CcPXGxjHwU,alf6145,2018/09/07 12:11:44
1037901219400830976,RT @PrefHokkaido: ≪　平成30年北海道胆振東部地震に関する情報　≫　新千歳空港国内線ターミナルビルは、本日７日（金）午前１０時から開館予定です。https://t.co/HXOrma1PC3,Karints1124,2018/09/07 12:11:48
1037901224215904257,RT @PrefHokkaido: ≪平成30年北海道胆振東部地震に関する情報≫電源復旧による送電状況を更新しています。（9月7日10時現在） https://t.co/ahe8bGOifd,Karints1124,2018/09/07 12:11:49
1037901226501754880,RT @meti_NIPPON: 【北海道胆振東部地震による被害・対応状況】７日午前１１時３０分、伊達１号機（石油３５万ｋW）が稼働いたしました。これで、現在の稼働状況は２１１万kWになります。引き続き全力で対応してまいります。#北海道 #地震 #meti_saigai,abetanuki,2018/09/07 12:11:50
1037901232369594368,RT @meti_NIPPON: 【北海道胆振東部地震による被害・対応状況】流通状況①:道内コンビニでは、停電等により配送に影響が生じており、一部の店頭で品切れが生じています。このような状況を踏まえ、セブン＆アイはANAと連携して、緊急輸送を開始しました。#北海道 #地震 #m…,Karints1124,2018/09/07 12:11:51
1037901243488722945,RT @PrefHokkaido: ≪平成30年北海道胆振東部地震に関する情報≫■鉄道（旅客）千歳線の札幌～新千歳空港間（快速エアポート）は、１３時頃から概ね１時間に２本程度で再開される見込みです。https://t.co/HXOrma1PC3,kimiyo_smile,2018/09/07 12:11:54
1037901250954575873,RT @meti_NIPPON: 【北海道胆振東部地震による被害・対応状況】流通状況①:道内コンビニでは、停電等により配送に影響が生じており、一部の店頭で品切れが生じています。このような状況を踏まえ、セブン＆アイはANAと連携して、緊急輸送を開始しました。#北海道 #地震 #m…,PontaLetao,2018/09/07 12:11:56
1037901260660174848,RT @acid_snow: 政府官邸アカウントで大嘘ヤバすぎぃ！！【選挙ウォッチャー】 北海道胆振東部地震のブラックアウトとハッタリの数々。｜チダイズム｜note（ノート） https://t.co/gp8rYYADUJ,pocketof3w,2018/09/07 12:11:58
1037901291492536320,RT @JMSDF_PAO: 【災害派遣】　平成30年9月6日、海上自衛隊　砕氷艦「しらせ」は、平成３０年北海道胆振東部地震に対応するため苫小牧港に入港しました。　しらせ乗員は、おにぎり１０００個を艦内で握り、むかわ町と安平町に送りました。#海上自衛隊　#救援物資 #災…,JP_Quest,2018/09/07 12:12:05
1037901309435736064,RT @ktai_watch: [ニュース] ドコモ、北海道胆振東部地震被災者を対象に速度制限を撤廃 https://t.co/du6UnV46vq https://t.co/obmzr0g5s7,monmon_katsu,2018/09/07 12:12:10
1037901316469665792,RT @docomo: ドコモは、平成30年北海道胆振東部地震による災害救助法適用地域のお客様を対象に、データ通信の速度制限解除を行っています。契約プランのデータ量を超えても速度制限なくご利用いただけます。データ量を気にせず情報収集などに携帯電話をご活用ください。詳しくはこち…,Arc_raiden,2018/09/07 12:12:11
1037901326322098176,RT @ManUtd_JP: 9月6日未明に発生した北海道胆振東部地震の被害に遭われた方々に、心よりお見舞い申し上げます。また、犠牲となった方々のご冥福をお祈りしますとともに、ご遺族の皆様に謹んでお悔やみ申し上げます。- マンチェスター・ユナイテッド,Schnee27,2018/09/07 12:12:14
1037901348333740032,RT @PrefHokkaido: ≪　平成30年北海道胆振東部地震に関する情報　≫　新千歳空港国内線ターミナルビルは、本日７日（金）午前１０時から開館予定です。https://t.co/HXOrma1PC3,wanippe_,2018/09/07 12:12:19
1037901349071908864,RT @JMSDF_PAO: 【災害派遣】　平成30年9月6日、海上自衛隊　砕氷艦「しらせ」は、平成３０年北海道胆振東部地震に対応するため苫小牧港に入港しました。　しらせ乗員は、おにぎり１０００個を艦内で握り、むかわ町と安平町に送りました。#海上自衛隊　#救援物資 #災…,den6mix,2018/09/07 12:12:19
1037901361919156225,RT @doa_official_jp: 台風21号、平成30年北海道胆振東部地震により被災された皆様ならびにそのご家族の皆様に心よりお見舞い申し上げます。犠牲になられた方々のご冥福をお祈りするとともに、被災地の一日も早い復旧・復興を心よりお祈りいたします。ご自身の安全を第一…,Ruru71718,2018/09/07 12:12:22
1037901401509117952,RT @JMSDF_PAO: 【災害派遣】　平成30年9月6日、海上自衛隊　砕氷艦「しらせ」は、平成３０年北海道胆振東部地震に対応するため苫小牧港に入港しました。　しらせ乗員は、おにぎり１０００個を艦内で握り、むかわ町と安平町に送りました。#海上自衛隊　#救援物資 #災…,ForceImpulse,2018/09/07 12:12:32
1037901425676668928,RT @JMSDF_PAO: 【災害派遣】　平成30年9月6日、海上自衛隊　砕氷艦「しらせ」は、平成３０年北海道胆振東部地震に対応するため苫小牧港に入港しました。　しらせ乗員は、おにぎり１０００個を艦内で握り、むかわ町と安平町に送りました。#海上自衛隊　#救援物資 #災…,A_witter,2018/09/07 12:12:37
1037901426536538112,RT @meti_NIPPON: 【北海道胆振東部地震による被害・対応状況】７日午前１１時３０分、伊達１号機（石油３５万ｋW）が稼働いたしました。これで、現在の稼働状況は２１１万kWになります。引き続き全力で対応してまいります。#北海道 #地震 #meti_saigai,SIHO_o,2018/09/07 12:12:38
1037901435420065793,RT @utapri_official: 【EVENT】9月8日（土）、9月9日（日）開催「うたの☆プリンスさまっ♪ 雪月花 Eternal Moment」台風21号・北海道胆振東部地震に伴う対応に関するご案内を公開しました。詳細は後日お知らせいたします。https://t.c…,happy_elizabeth,2018/09/07 12:12:40
1037901461718360064,RT @Ohsho_campaign: 平成30年北海道胆振東部地震につきまして、被災された方々に心よりお見舞い申し上げます。本日12時より新札幌店で、13時より清田店で、15時よりすすきの店で、それぞれ野菜煮込みラーメンを各500食、無償で提供いたします。https://…,PomBashiIYHer,2018/09/07 12:12:46
1037901464104923138,RT @meti_NIPPON: 【北海道胆振東部地震による被害・対応状況】営業中のＳＳ（ガソリンスタンド）で車の給油待ちの列がありますが、最新状況をお伝えします。自家発電機を有し、停電時にも稼働可能な中核SSなど約300か所のうち、現時点までに約170か所の営業を確認していま…,cherry335,2018/09/07 12:12:46
1037901467565273088,RT @chidaisan: 泊原発を動かせば北海道胆振東部地震のブラックアウトを防げたと考えている人も多いので、泊原発が動いていたらリスクだらけであるということを説明しています。あと、首相官邸が嘘ツイートをかましているので、このあたりも批判しています。緊急の無料記事です。h…,swingman008,2018/09/07 12:12:47
1037901501383860224,震度７厚真町の厚真ダム決壊のおそれ　山が崩れ大量の土砂流れ込む　北海道胆振東部地震（HBCニュース） https://t.co/GN4iGg2O2M,tyurumera,2018/09/07 12:12:55
1037901503191629824,RT @jinroichizaSPR: 【9月8日13時～21時】【500円】【人狼しましょう】札幌人狼一座の座長しのです！皆様の心落ち着かない日々が続いております事深く痛み入ります。当初予定していたイベントは残念ながら北海道胆振東部地震により魚雷君が襲来出来ませんで…,ArkSlinG,2018/09/07 12:12:56
1037901547739344896,RT @JMSDF_PAO: 【災害派遣】　平成30年9月6日、海上自衛隊　砕氷艦「しらせ」は、平成３０年北海道胆振東部地震に対応するため苫小牧港に入港しました。　しらせ乗員は、おにぎり１０００個を艦内で握り、むかわ町と安平町に送りました。#海上自衛隊　#救援物資 #災…,NanaHayakawa,2018/09/07 12:13:06
1037901561265971200,RT @JMSDF_PAO: 【災害派遣】　平成30年9月6日、海上自衛隊　砕氷艦「しらせ」は、平成３０年北海道胆振東部地震に対応するため苫小牧港に入港しました。　しらせ乗員は、おにぎり１０００個を艦内で握り、むかわ町と安平町に送りました。#海上自衛隊　#救援物資 #災…,yutuki_r,2018/09/07 12:13:10
1037901587216125952,RT @PrefHokkaido: ≪平成30年北海道胆振東部地震に関する情報≫■ 路面電車（札幌市交通局）内回り、外回りとも営業運転が再開されました。※内回り10時56分発、外回り10時51分発（ともに中央図書館前停留場より）　　https://t.co/HXOrma…,est_kaz96,2018/09/07 12:13:16
1037901595831296000,RT @JMSDF_PAO: 【災害派遣】　平成30年9月6日、海上自衛隊　砕氷艦「しらせ」は、平成３０年北海道胆振東部地震に対応するため苫小牧港に入港しました。　しらせ乗員は、おにぎり１０００個を艦内で握り、むかわ町と安平町に送りました。#海上自衛隊　#救援物資 #災…,otayan24,2018/09/07 12:13:18
1037901602852462593,RT @PrefHokkaido: ≪平成30年北海道胆振東部地震に関する情報≫■鉄道（旅客）千歳線の札幌～新千歳空港間（快速エアポート）は、１３時頃から概ね１時間に２本程度で再開される見込みです。https://t.co/HXOrma1PC3,est_kaz96,2018/09/07 12:13:20
1037901615317934080,RT @utapri_official: 【EVENT】9月8日（土）、9月9日（日）開催「うたの☆プリンスさまっ♪ 雪月花 Eternal Moment」台風21号・北海道胆振東部地震に伴う対応に関するご案内を公開しました。詳細は後日お知らせいたします。https://t.c…,yuzu0rmic,2018/09/07 12:13:23
1037901627468857344,RT @JMSDF_PAO: 【災害派遣】　平成30年9月6日、海上自衛隊　砕氷艦「しらせ」は、平成３０年北海道胆振東部地震に対応するため苫小牧港に入港しました。　しらせ乗員は、おにぎり１０００個を艦内で握り、むかわ町と安平町に送りました。#海上自衛隊　#救援物資 #災…,123_123123,2018/09/07 12:13:25
